class; vertices;faces;triangles;quads;bmin; bmax
Quadruped;505;874;874;0;(-0.766786, -0.571501, -0.267263);(1.0742, 0.68435, 0.238171)
Quadruped;12515;24612;24612;0;(-1.02799, -0.54933, -0.38059);(0.763945, 0.688207, 0.159695)
Quadruped;11910;20746;20746;0;(-0.888332, -0.543442, -0.244184);(1.07248, 0.697538, 0.18994)
Quadruped;8159;14620;14620;0;(-0.774075, -0.431179, -0.229294);(1.10078, 0.454522, 0.207407)
Quadruped;20126;37418;37418;0;(-1.02481, -0.34461, -0.14532);(0.477622, 0.449642, 0.147105)
Quadruped;12046;20871;20871;0;(-0.909545, -0.545506, -0.2609);(0.857822, 0.855651, 0.241974)
Quadruped;9174;13992;13992;0;(-1.09131, -0.513618, -0.230806);(0.858057, 0.663338, 0.222797)
Quadruped;3240;6041;6041;0;(-0.95819, -0.586311, -0.380385);(0.856808, 0.871368, 0.338153)
Quadruped;8184;15018;15018;0;(-0.769274, -0.475478, -0.201188);(0.922983, 0.651342, 0.175018)
Quadruped;13081;21595;21595;0;(-0.697796, -0.589627, -0.294906);(1.13286, 0.518917, 0.255965)
Quadruped;1614;3169;3169;0;(-0.92721, -0.994428, -0.458822);(0.95259, 0.527872, 0.293076)
Quadruped;2100;4159;4159;0;(-1.00184, -0.504578, -0.197082);(0.787226, 0.71894, 0.213429)
Quadruped;7873;12676;12676;0;(-0.870959, -0.628516, -0.412555);(1.03025, 0.725331, 0.429695)
Quadruped;1971;3888;3888;0;(-0.924407, -0.687939, -0.202762);(0.998297, 0.67884, 0.327952)
Quadruped;606;1208;1208;0;(0, 0, 0);(0.558031, 0.458469, 0.975)
Quadruped;1143;2180;2180;0;(0, 0, 0);(0.408786, 0.685159, 0.975)
Quadruped;127;226;226;0;(0, 0, 0);(0.401002, 0.450621, 0.975)
Quadruped;16049;31432;31432;0;(0, 0, 0);(0.248663, 0.730227, 0.975)
Quadruped;233;462;462;0;(0, 0, 0);(0.975, 0.781594, 0.282277)
Quadruped;146;260;260;0;(0, 0, 0);(0.269551, 0.975, 0.946481)
Quadruped;346;690;690;0;(0, 0, 0);(0.21348, 0.65884, 0.975)
Quadruped;3051;6052;6052;0;(0, 0, 0);(0.263878, 0.888063, 0.975)
Quadruped;11105;22258;22258;0;(0, 0, 0);(0.975, 0.907116, 0.282553)
Quadruped;1288;2520;2520;0;(0, 0, 0);(0.83322, 0.975, 0.465593)
Quadruped;453;902;902;0;(0, 0, 0);(0.47055, 0.719399, 0.975)
Quadruped;1238;2442;2442;0;(0, 0, 0);(0.414531, 0.678081, 0.975)
Quadruped;7691;15294;15294;0;(0, 0, 0);(0.937056, 0.975, 0.655766)
Quadruped;485;942;942;0;(0, 0, 0);(0.21044, 0.382048, 0.975)
Quadruped;23984;47904;47904;0;(0, 0, 0);(0.975, 0.349877, 0.912624)
Quadruped;20586;41168;41168;0;(0, 0, 0);(0.219559, 0.975, 0.492804)
Quadruped;2309;4587;4587;0;(0, 0, 0);(0.142394, 0.37387, 0.975)
Quadruped;445;874;874;0;(0, 0, 0);(0.975, 0.276023, 0.755672)
Quadruped;359;646;646;0;(0, 0, 0);(0.975, 0.201787, 0.960987)
Quadruped;275;524;524;0;(0, 0, 0);(0.975, 0.25107, 0.948752)
Quadruped;2894;5504;5504;0;(0, 0, 0);(0.761276, 0.975, 0.209958)
Quadruped;10119;20198;20198;0;(0, 0, 0);(0.975, 0.77783, 0.246816)
Quadruped;1848;3587;3587;0;(0, 0, 0);(0.975, 0.443306, 0.929981)
Quadruped;176;245;245;0;(0, 0, 0);(0.18809, 0.627269, 0.975)
Quadruped;691;1331;1331;0;(0, 0, 0);(0.305914, 0.811559, 0.975)
Quadruped;1618;3220;3220;0;(0, 0, 0);(0.244397, 0.617999, 0.975)
Quadruped;12515;25030;25030;0;(0, 0, 0);(0.366076, 0.832384, 0.975)
Quadruped;1783;3526;3526;0;(0, 0, 0);(0.485433, 0.5735, 0.975)
Quadruped;1614;3169;3169;0;(0, 0, 0);(0.338336, 0.86107, 0.975)
Quadruped;1971;3888;3888;0;(0, 0, 0);(0.335514, 0.890256, 0.975)
Quadruped;278;464;464;0;(0, 0, 0);(0.975, 0.657726, 0.29666)
Quadruped;3332;6328;6328;0;(-3.97463e+07, -1.7221e+08, -4.54395e+08);(5.58662e+07, 2.1099e+07, 8.0494e+06)
Quadruped;956;1908;1908;0;(0, 0, 0);(0.254726, 0.413236, 0.975)
Quadruped;5169;10061;10061;0;(0, 0, 0);(0.272288, 0.537454, 0.975)
Quadruped;3601;7083;7083;0;(0, 0, 0);(0.280377, 0.543507, 0.975)
Quadruped;4195;8236;8236;0;(0, 0, 0);(0.279628, 0.519559, 0.975)
Quadruped;1450;2888;2888;0;(0, 0, 0);(0.337893, 0.511845, 0.975)
RectangleTable;224;422;422;0;(-0.706206, -0.369079, -0.100446);(0.728155, 0.485354, 0.618111)
RectangleTable;2136;3688;3688;0;(-0.563912, -0.249515, -0.27349);(0.68609, 0.831647, 0.280377)
RectangleTable;240;120;120;0;(-0.743859, -0.611865, -0.274409);(1.15863, 0.477861, 0.496949)
RectangleTable;3713;6676;6676;0;(-0.746842, -0.608928, -0.227047);(0.601798, 0.668799, 0.765292)
RectangleTable;1066;1648;1648;0;(-0.781242, -0.241336, -0.268941);(0.793694, 0.701575, 0.474889)
RectangleTable;190;360;360;0;(-0.857241, -0.538196, -0.896021);(0.625113, 0.702653, 0.134432)
RectangleTable;134;216;216;0;(-0.823771, -0.417113, -0.477013);(0.654156, 0.533716, 0.43961)
RectangleTable;1042;2706;2706;0;(-1.14798, -0.923051, -0.032534);(0.649039, 0.875979, 0.509212)
RectangleTable;2003;6267;6267;0;(-1.06258, -0.874865, -0.080836);(0.724591, 0.912209, 0.594671)
RectangleTable;99;166;166;0;(-1.07681, -0.346426, -0.39041);(0.790126, 0.434683, 0.155838)
RectangleTable;189;334;334;0;(-0.916879, -0.466597, -0.148688);(0.833346, 0.591051, 0.367541)
RectangleTable;12600;25140;25140;0;(-0.977379, -1.0485, -0.197838);(0.97952, 0.897774, 0.257849)
RectangleTable;210;340;340;0;(-0.618858, -0.626031, -0.691317);(0.463157, 0.491737, 0.493602)
RectangleTable;1245;2409;2409;0;(-0.543344, -0.67444, -0.764934);(0.689442, 0.610208, 0.317304)
RectangleTable;7282;13672;13672;0;(-0.882731, -0.581945, -0.639173);(0.75784, 0.382795, 0.304299)
RectangleTable;1768;3419;3419;0;(-0.596297, -0.585292, -0.801175);(0.773898, 0.496706, 0.370477)
RectangleTable;672;960;960;0;(-0.860301, -0.635789, -0.568334);(0.945074, 0.373294, 0.479061)
RectangleTable;2973;8352;8352;0;(-0.938346, -0.843808, -0.048637);(0.751994, 0.846897, 0.637117)
RectangleTable;1016;1996;1996;0;(-0.877812, -0.662728, -0.506402);(0.630314, 0.717135, 0.839659)
RectangleTable;652;1052;1052;0;(-0.708604, -0.736554, -0.713307);(0.585546, 0.446787, 0.764319)
RectangleTable;116;136;136;0;(0, 0, 0);(0.975, 0.95451, 0.658334)
RectangleTable;72;121;121;0;(0, 0, 0);(0.710369, 0.648973, 0.975)
RectangleTable;1005;1726;1726;0;(0, 0, 0);(0.975, 0.570742, 0.864273)
RectangleTable;48;92;92;0;(0, 0, 0);(0.570807, 0.440659, 0.975)
RectangleTable;60;184;184;0;(0, 0, 0);(0.895906, 0.975, 0.892876)
RectangleTable;2229;4413;4413;0;(0, 0, 0);(0.975, 0.369962, 0.447246)
RectangleTable;679;1206;1206;0;(0, 0, 0);(0.678125, 0.580156, 0.975)
RectangleTable;68;88;88;0;(0, 0, 0);(0.975, 0.355804, 0.432143)
RectangleTable;528;744;744;0;(0, 0, 0);(0.975, 0.263804, 0.384483)
RectangleTable;44;52;52;0;(0, 0, 0);(0.975, 0.664286, 0.974996)
RectangleTable;56;84;84;0;(0, 0, 0);(0.975, 0.351352, 0.975)
RectangleTable;320;534;534;0;(0, 0, 0);(0.885122, 0.975, 0.885123)
RectangleTable;276;556;556;0;(0, 0, 0);(0.975, 0.38125, 0.500002)
RectangleTable;60;86;86;0;(0, 0, 0);(0.975, 0.658333, 0.341667)
RectangleTable;598;1072;1072;0;(0, 0, 0);(0.975, 0.809783, 0.531445)
RectangleTable;96;172;172;0;(0, 0, 0);(0.975, 0.975, 0.975)
RectangleTable;996;2432;2432;0;(0, 0, 0);(0.975, 0.461865, 0.711496)
RectangleTable;340;616;616;0;(0, 0, 0);(0.975, 0.688021, 0.341667)
RectangleTable;36;60;60;0;(0, 0, 0);(0.975, 0.559375, 0.5)
RectangleTable;511;1018;1018;0;(0, 0, 0);(0.599306, 0.56505, 0.975)
RectangleTable;508;979;979;0;(0, 0, 0);(0.975, 0.568416, 0.650796)
RectangleTable;190;360;360;0;(0, 0, 0);(0.975, 0.353995, 0.575336)
RectangleTable;174;288;288;0;(0, 0, 0);(0.975, 0.315248, 0.5528)
RectangleTable;184;292;292;0;(0, 0, 0);(0.975, 0.91561, 0.571286)
RectangleTable;80;100;100;0;(0, 0, 0);(0.975, 0.427148, 0.975)
RectangleTable;80;100;100;0;(0, 0, 0);(0.975, 0.326611, 0.618752)
RectangleTable;144;160;160;0;(0, 0, 0);(0.856245, 0.975, 0.856245)
RectangleTable;128;152;152;0;(0, 0, 0);(0.975, 0.617266, 0.262502)
RectangleTable;288;348;348;0;(0, 0, 0);(0.975, 0.380927, 0.500002)
RectangleTable;190;360;360;0;(0, 0, 0);(0.975, 0.744646, 0.755263)
RectangleTable;198;372;372;0;(0, 0, 0);(0.975, 0.596181, 0.436849)
RectangleTable;128;152;152;0;(0, 0, 0);(0.405951, 0.975, 0.405951)
RectangleTable;48;67;67;0;(0, 0, 0);(0.975, 0.84105, 0.975)
RectangleTable;178;312;312;0;(0, 0, 0);(0.732512, 0.350511, 0.975)
RectangleTable;158;214;214;0;(0, 0, 0);(0.460914, 0.975, 0.461116)
RectangleTable;288;348;348;0;(0, 0, 0);(0.975, 0.380927, 0.500002)
RectangleTable;352;1136;1136;0;(0, 0, 0);(0.975, 0.546104, 0.762046)
RectangleTable;36;60;60;0;(0, 0, 0);(0.975, 0.5, 0.5)
RectangleTable;104;188;188;0;(0, 0, 0);(0.684242, 0.902915, 0.975)
RectangleTable;576;956;956;0;(0, 0, 0);(0.975, 0.288203, 0.379987)
RectangleTable;40;60;60;0;(0, 0, 0);(0.975, 0.636563, 0.5)
RectangleTable;96;172;172;0;(0, 0, 0);(0.975, 0.405, 0.658333)
RectangleTable;78;124;124;0;(0, 0, 0);(0.855996, 0.975, 0.90372)
RectangleTable;426;736;736;0;(0, 0, 0);(0.975, 0.975, 0.676806)
Rocket;88;156;156;0;(-0.376261, -0.194145, -0.207637);(1.17067, 0.232521, 0.219035)
Rocket;1053;2008;2008;0;(-0.638802, -0.192311, -0.19809);(0.938396, 0.196906, 0.190727)
Rocket;1508;2904;2904;0;(-1.01735, -0.178134, -0.176754);(0.425072, 0.167429, 0.167208)
Rocket;3242;6348;6348;0;(-0.956015, -0.310124, -0.305138);(0.933647, 0.402422, 0.310574)
Rocket;36;56;56;0;(-1.02224, -0.196216, -0.113511);(0.773607, 0.13698, 0.10123)
Rocket;1175;2048;2048;0;(-1.05469, -0.115143, -0.150943);(0.894492, 0.217718, 0.179191)
Rocket;170;304;304;0;(-0.818707, -0.233606, -0.253759);(0.793682, 0.267361, 0.249727)
Rocket;1810;3910;3910;0;(-1.0896, -0.18998, -0.207735);(0.829451, 0.147994, 0.082673)
Rocket;93;108;108;0;(-0.940631, -0.214642, -0.175996);(0.91002, 0.156407, 0.171539)
Rocket;2101;4064;4064;0;(-0.81344, -0.221463, -0.22958);(0.940178, 0.242504, 0.234435)
Rocket;204;392;392;0;(-1.04818, -0.239429, -0.238561);(0.820302, 0.243583, 0.236202)
Rocket;73398;24466;24466;0;(-1.19684, -0.138064, -0.188417);(0.594097, 0.245138, 0.176884)
Rocket;1014;1728;1728;0;(-1.01609, -0.310088, -0.387358);(0.786223, 0.472136, 0.396474)
Rocket;161;224;224;0;(-0.931042, -0.089971, -0.157139);(0.849059, 0.219059, 0.147331)
Rocket;217;430;430;0;(-0.671248, -0.282161, -0.267608);(0.941028, 0.223494, 0.235476)
Rocket;7915;12970;12970;0;(-0.699287, -0.177962, -0.162172);(0.990757, 0.15734, 0.155736)
Rocket;250;400;400;0;(-0.547953, -0.114158, -0.141261);(0.99425, 0.167714, 0.140374)
Rocket;1175;2048;2048;0;(-1.06053, -0.111481, -0.173601);(0.888826, 0.221993, 0.157947)
Rocket;186;368;368;0;(-0.590479, -0.192285, -0.186346);(0.906935, 0.156672, 0.160683)
Rocket;46038;15346;15346;0;(-0.961595, -0.139452, -0.196421);(0.969337, 0.28388, 0.264921)
RoundTable;1072;2040;2040;0;(-0.582531, -0.776936, -0.780501);(0.961607, 0.833361, 0.835638)
RoundTable;12414;24720;24720;0;(-0.735284, -0.548883, -0.656372);(0.417311, 0.845824, 0.629085)
RoundTable;356;904;904;0;(-0.276639, -0.57097, -0.631016);(0.861997, 0.727171, 0.68805)
RoundTable;371;604;604;0;(-0.674582, -0.7644, -0.747263);(0.995364, 0.597173, 0.871792)
RoundTable;136;236;236;0;(-1.0026, -0.851553, -0.194635);(0.709074, 0.865424, 0.766418)
RoundTable;355;551;551;0;(-1.09992, -1.02134, -0.994037);(0.737442, 0.836857, 0.440998)
RoundTable;215;408;408;0;(-0.815619, -0.958069, -0.579912);(1.17116, 1.02851, 0.13784)
RoundTable;13002;25984;25984;0;(-0.829677, -0.804656, -0.654551);(1.05402, 0.656763, 0.207063)
RoundTable;744;1468;1468;0;(-0.724973, -0.822372, -0.185433);(0.919174, 0.803819, 0.583589)
RoundTable;1706;3316;3316;0;(-0.600342, -0.451238, -0.391328);(0.628093, 0.397175, 0.441497)
RoundTable;1141;2262;2262;0;(-0.759903, -0.631271, -0.482521);(0.539377, 0.606155, 0.797809)
RoundTable;4126;1526;1526;0;(-0.748806, -0.952234, -0.71742);(1.19973, 0.993392, 0.404848)
RoundTable;1921;3600;3600;0;(-0.653058, -0.825887, -0.345202);(0.995817, 0.820856, 0.692204)
RoundTable;2136;4256;4256;0;(-0.921891, -0.890336, -0.908957);(0.858846, 0.891407, 0.116575)
RoundTable;6647;13237;13237;0;(-0.843261, -0.728474, -0.351743);(0.598222, 0.819497, 0.836556)
RoundTable;837;1652;1652;0;(-0.852804, -0.269645, -0.384058);(0.421667, 0.513636, 0.39857)
RoundTable;1732;3436;3436;0;(-0.671223, -0.594336, -0.926859);(1.04606, 1.24015, 0.844353)
RoundTable;288;636;636;0;(-0.735421, -0.822968, -0.5827);(0.587976, 0.516124, 0.56519)
RoundTable;1238;2330;2330;0;(-0.747098, -0.735746, -0.557324);(0.765997, 0.627858, 0.766642)
RoundTable;1740;3464;3464;0;(-0.373726, -0.445699, -0.446052);(0.779868, 0.444198, 0.446541)
RoundTable;1921;3600;3600;0;(0, 0, 0);(0.975, 0.468679, 0.975)
RoundTable;54;88;88;0;(0, 0, 0);(0.975, 0.535625, 0.928504)
RoundTable;201;366;366;0;(0, 0, 0);(0.97442, 0.526223, 0.975)
RoundTable;215;408;408;0;(0, 0, 0);(0.975, 0.336326, 0.975)
RoundTable;216;408;408;0;(0, 0, 0);(0.974907, 0.568592, 0.975)
RoundTable;218;408;408;0;(0, 0, 0);(0.975, 0.791605, 0.975)
RoundTable;201;366;366;0;(0, 0, 0);(0.974424, 0.354664, 0.975)
RoundTable;463;752;752;0;(0, 0, 0);(0.975, 0.804676, 0.975)
RoundTable;444;752;752;0;(0, 0, 0);(0.975, 0.562554, 0.975)
RoundTable;501;978;978;0;(0, 0, 0);(0.641081, 0.975, 0.641081)
RoundTable;54;88;88;0;(0, 0, 0);(0.811207, 0.975, 0.772727)
RoundTable;10889;20594;20594;0;(0, 0, 0);(0.975, 0.620207, 0.975)
RoundTable;55;100;100;0;(0, 0, 0);(0.975, 0.559375, 0.928504)
RoundTable;148;276;276;0;(0, 0, 0);(0.975, 0.814898, 0.975)
RoundTable;128;241;241;0;(0, 0, 0);(0.876203, 0.975, 0.876186)
RoundTable;72;140;140;0;(0, 0, 0);(0.975, 0.763889, 0.975)
RoundTable;422;840;840;0;(0, 0, 0);(0.87475, 0.876735, 0.975)
Shelf;9850;6900;6900;0;(-0.956341, -0.702769, -0.300438);(0.730087, 0.462335, 0.20203)
Shelf;1903;1872;1872;0;(-0.758328, -0.635381, -0.284787);(1.0382, 0.850289, 0.160204)
Shelf;1207;684;684;0;(-0.760135, -0.731221, -0.280218);(0.763554, 0.923977, 0.19845)
Shelf;1505;2716;2716;0;(-0.825938, -0.635851, -0.291628);(0.917115, 0.29728, 0.261916)
Shelf;2064;2068;2068;0;(-0.799434, -0.750856, -0.09851);(0.744647, 0.64536, 0.27292)
Shelf;1874;3584;3584;0;(-1.17163, -1.02622, -0.193852);(0.757996, 0.902776, 0.394703)
Shelf;1628;2806;2806;0;(-0.743081, -1.09398, -0.30007);(1.12612, 0.706929, 0.181422)
Shelf;129;254;254;0;(-0.719658, -0.832937, -0.259647);(1.07551, 0.502862, 0.225189)
Shelf;960;1684;1684;0;(-1.14697, -1.02188, -0.395372);(0.728744, 0.831612, 0.376543)
Shelf;74;106;106;0;(-0.764685, -0.890851, -0.315815);(1.21042, 1.06315, 0.177537)
Shelf;6295;10712;10712;0;(-0.833323, -0.725468, -0.126855);(1.00919, 0.830073, 0.184888)
Shelf;5210;5004;5004;0;(-0.797669, -0.45462, -0.143441);(0.940277, 0.519454, 0.109983)
Shelf;5831;8126;8126;0;(-0.757576, -0.746881, -0.229562);(1.09321, 0.890021, 0.196062)
Shelf;202;306;306;0;(-0.571215, -0.934896, -0.223388);(0.95787, 0.745017, 0.11265)
Shelf;4773;6260;6260;0;(-0.793321, -0.897298, -0.567211);(1.15081, 0.933888, 0.478878)
Shelf;1872;2298;2298;0;(-0.53989, -0.604997, -0.220333);(0.981276, 0.665191, 0.216049)
Shelf;249;400;400;0;(-0.767308, -0.963581, -0.190552);(1.17375, 0.960719, 0.128665)
Shelf;261;404;404;0;(-0.754657, -0.470923, -0.129496);(1.12675, 0.704412, 0.180283)
Shelf;2452;4162;4162;0;(-0.946831, -0.413191, -0.1558);(0.882232, 0.521659, 0.392554)
Shelf;122;173;173;0;(-0.803797, -0.721052, -0.215748);(0.934691, 0.5545, 0.179699)
Shelf;200;324;324;0;(0, 0, 0);(0.975, 0.826961, 0.204296)
Shelf;60;88;88;0;(0, 0, 0);(0.785639, 0.975, 0.263024)
Shelf;1101;2098;2098;0;(0, 0, 0);(0.551, 0.975, 0.267805)
Shelf;158;244;244;0;(0, 0, 0);(0.660413, 0.975, 0.225022)
Shelf;128;192;192;0;(0, 0, 0);(0.975, 0.662127, 0.178756)
Shelf;184;300;300;0;(0, 0, 0);(0.975, 0.78355, 0.198028)
Shelf;68;120;120;0;(0, 0, 0);(0.839286, 0.975, 0.296429)
Shelf;104;228;228;0;(0, 0, 0);(0.79527, 0.975, 0.281757)
Shelf;100;228;228;0;(0, 0, 0);(0.755769, 0.975, 0.207692)
Shelf;96;204;204;0;(0, 0, 0);(0.974269, 0.975, 0.193419)
Shelf;46;44;44;0;(0, 0, 0);(0.975, 0.816667, 0.5)
Shelf;64;96;96;0;(0, 0, 0);(0.975, 0.791105, 0.408053)
Shelf;112;168;168;0;(0, 0, 0);(0.975, 0.668611, 0.331583)
Shelf;48;28;28;0;(0, 0, 0);(0.975, 0.5, 0.12)
Shelf;2556;4716;4716;0;(0, 0, 0);(0.677822, 0.975, 0.322313)
Shelf;56;84;84;0;(0, 0, 0);(0.975, 0.788295, 0.291699)
Shelf;150;232;232;0;(0, 0, 0);(0.975, 0.910624, 0.176864)
Shelf;544;1024;1024;0;(0, 0, 0);(0.468246, 0.975, 0.912536)
Shelf;289;362;362;0;(0, 0, 0);(0.590289, 0.975, 0.213433)
Shelf;323;406;406;0;(0, 0, 0);(0.5, 0.975, 0.183336)
Shelf;255;318;318;0;(0, 0, 0);(0.722957, 0.975, 0.257657)
Shelf;221;274;274;0;(0, 0, 0);(0.936995, 0.975, 0.329004)
Shelf;112;180;180;0;(0, 0, 0);(0.387727, 0.975, 0.197727)
Ship;4202;4887;4887;0;(-0.70186, -0.403568, -0.196767);(1.03006, 0.302762, 0.180722)
Ship;2275;3816;3816;0;(-1.00258, -0.203019, -0.422159);(0.964704, 0.255754, 0.208107)
Ship;374;672;672;0;(-0.921394, -0.256689, -0.117036);(0.950876, 0.450704, 0.193121)
Ship;13725;26994;26994;0;(-0.680901, -0.247049, -0.165009);(0.865118, 0.219483, 0.217065)
Ship;6122;10530;10530;0;(-0.942829, -0.249844, -0.127142);(0.990447, 0.193791, 0.149932)
Ship;9284;10781;10781;0;(-0.964138, -0.368354, -0.13321);(0.895676, 0.321623, 0.119153)
Ship;4340;4887;4887;0;(-0.704417, -0.410858, -0.181184);(1.02567, 0.296958, 0.17597)
Ship;19361;36405;36405;0;(-0.683971, -0.244451, -0.327857);(1.00175, 0.300118, 0.312399)
Ship;5062;5504;5504;0;(-1.01228, -0.269387, -0.093821);(0.95186, 0.150805, 0.100438)
Ship;23858;41981;41981;0;(-1.03133, -0.215717, -0.198848);(0.89599, 0.148406, 0.228831)
Ship;7537;14375;14375;0;(-0.839794, -0.616998, -0.23086);(1.06456, 0.215636, 0.200711)
Ship;1713;3374;3374;0;(-0.974421, -0.228144, -0.143241);(0.981983, 0.168889, 0.126853)
Ship;33376;65300;65300;0;(-0.847981, -0.497375, -0.115535);(1.09133, 0.256202, 0.089999)
Ship;4200;4887;4887;0;(-1.00437, -0.305311, -0.179924);(0.725268, 0.406037, 0.184624)
Ship;40714;80272;80272;0;(-0.981329, -0.439915, -0.161653);(0.899011, 0.263674, 0.192675)
Ship;6122;10530;10530;0;(-0.924, -0.273261, -0.124809);(1.00797, 0.167856, 0.153832)
Ship;4991;9542;9542;0;(-1.13694, -0.444753, -0.259955);(0.757844, 0.335244, 0.251197)
Ship;21442;18338;18338;0;(-0.618782, -0.284349, -0.264673);(0.898453, 0.446495, 0.31066)
Ship;124;200;200;0;(-0.914527, -0.120096, -0.060672);(0.965058, 0.208284, 0.114198)
Ship;2547;3668;3668;0;(-1.01365, -0.247172, -0.209759);(0.933231, 0.51412, 0.385996)
Ship;757;1084;1084;0;(0, 0, 0);(0.975, 0.219739, 0.1816)
Ship;817;1083;1083;0;(0, 0, 0);(0.975, 0.239868, 0.14634)
Ship;749;1039;1039;0;(0, 0, 0);(0.975, 0.301662, 0.13238)
Ship;774;1032;1032;0;(0, 0, 0);(0.975, 0.367111, 0.138905)
Ship;674;960;960;0;(0, 0, 0);(0.975, 0.318517, 0.176693)
Ship;573;822;822;0;(0, 0, 0);(0.975, 0.262155, 0.119449)
Ship;926;1227;1227;0;(0, 0, 0);(0.975, 0.313262, 0.195429)
Ship;600;1077;1077;0;(0, 0, 0);(0.47232, 0.276558, 0.975)
Ship;4241;4887;4887;0;(0, 0, 0);(0.21916, 0.403522, 0.975)
Ship;1704;3340;3340;0;(0, 0, 0);(0.155969, 0.209796, 0.975)
Ship;658;930;930;0;(0, 0, 0);(0.975, 0.284961, 0.127364)
Ship;1309;2454;2454;0;(0, 0, 0);(0.975, 0.19299, 0.187891)
Ship;428;848;848;0;(0, 0, 0);(0.975, 0.2687, 0.122699)
Ship;4230;5977;5977;0;(0, 0, 0);(0.975, 0.221908, 0.262171)
Ship;3153;4116;4116;0;(0, 0, 0);(0.975, 0.425436, 0.239859)
Ship;6859;12554;12554;0;(0, 0, 0);(0.164983, 0.305256, 0.975)
Ship;6251;11722;11722;0;(0, 0, 0);(0.231519, 0.45932, 0.975)
Ship;6122;10530;10530;0;(0, 0, 0);(0.975, 0.159904, 0.244612)
Ship;3189;6000;6000;0;(0, 0, 0);(0.121877, 0.179082, 0.975)
Ship;182;328;328;0;(0, 0, 0);(0.186087, 0.975, 0.681739)
Ship;330;660;660;0;(0, 0, 0);(0.223899, 0.849298, 0.975)
Ship;98;156;156;0;(0, 0, 0);(0.238483, 0.843388, 0.975)
Ship;775;1498;1498;0;(0, 0, 0);(0.181495, 0.975, 0.691454)
Ship;776;1452;1452;0;(0, 0, 0);(0.603552, 0.975, 0.158593)
Ship;7994;15870;15870;0;(0, 0, 0);(0.440089, 0.690945, 0.975)
Ship;325;598;598;0;(0, 0, 0);(0.637377, 0.820991, 0.975)
Ship;314;576;576;0;(0, 0, 0);(0.402439, 0.706094, 0.975)
Ship;497;924;924;0;(0, 0, 0);(0.882844, 0.975, 0.270117)
Ship;2333;4485;4485;0;(0, 0, 0);(0.375197, 0.59733, 0.975)
Ship;2509;4698;4698;0;(0, 0, 0);(0.975, 0.89088, 0.554814)
Ship;331;531;531;0;(0, 0, 0);(0.975, 0.664405, 0.42026)
Ship;4892;9510;9510;0;(0, 0, 0);(0.677889, 0.518839, 0.975)
Ship;12526;23024;23024;0;(0, 0, 0);(0.718676, 0.513399, 0.975)
Ship;4916;9500;9500;0;(0, 0, 0);(0.548358, 0.524952, 0.975)
Ship;629;1236;1236;0;(0, 0, 0);(0.975, 0.164155, 0.12241)
Ship;2873;5534;5534;0;(0, 0, 0);(0.19372, 0.342441, 0.975)
Ship;6923;10583;10583;0;(0, 0, 0);(0.975, 0.227252, 0.151762)
Ship;9736;18939;18939;0;(0, 0, 0);(0.169516, 0.212589, 0.975)
Ship;574;1076;1076;0;(0, 0, 0);(0.159527, 0.294733, 0.975)
Ship;467;684;684;0;(0, 0, 0);(0.975, 0.227148, 0.178993)
Ship;1724;3176;3176;0;(0, 0, 0);(0.129224, 0.28801, 0.975)
Ship;145;270;270;0;(0, 0, 0);(0.122405, 0.164154, 0.975)
Ship;2511;3552;3552;0;(0, 0, 0);(0.975, 0.350313, 0.453156)
Sign;221;217;217;0;(0, 0, 0);(0.335607, 0.975, 0.068536)
Sign;119;113;113;0;(0, 0, 0);(0.338838, 0.975, 0.075532)
Sign;231;299;299;0;(0, 0, 0);(0.670752, 0.975, 0.11303)
Sign;80;86;86;0;(0, 0, 0);(0.429, 0.975, 0.072555)
Sign;50;78;78;0;(0, 0, 0);(0.596402, 0.975, 0.083778)
Sign;40;52;52;0;(0, 0, 0);(0.318634, 0.975, 0.044992)
Sign;4031;8034;8034;0;(0, 0, 0);(0.231959, 0.975, 0.057745)
Sign;642;1021;1021;0;(0, 0, 0);(0.209241, 0.975, 0.045404)
Sign;417;786;786;0;(0, 0, 0);(0.154414, 0.975, 0.084022)
Sign;360;708;708;0;(0, 0, 0);(0.377568, 0.975, 0.052018)
Sign;6540;13032;13032;0;(0, 0, 0);(0.416613, 0.975, 0.057631)
Sign;4492;8804;8804;0;(0, 0, 0);(0.975, 0.852742, 0.357307)
Sign;3000;5896;5896;0;(0, 0, 0);(0.970492, 0.975, 0.358657)
Sign;44;76;76;0;(0, 0, 0);(0.975, 0.94233, 0.104207)
Sign;760;1344;1344;0;(0, 0, 0);(0.807462, 0.975, 0.306966)
Skyscraper;48737;54489;54489;0;(-0.86549, -0.383786, -0.427664);(1.06092, 0.452534, 0.325606)
Skyscraper;73697;53448;53448;0;(-0.866731, -0.316891, -0.185607);(0.966261, 0.236562, 0.209522)
Skyscraper;12771;6932;6932;0;(-0.921168, -0.369327, -0.31361);(0.990169, 0.265781, 0.328817)
Skyscraper;8334;16159;16159;0;(-1.03018, -0.304715, -0.206293);(0.516563, 0.184333, 0.176329)
Skyscraper;18704;16194;16194;0;(-0.985968, -0.208073, -0.166764);(0.55974, 0.258848, 0.184044)
Skyscraper;39975;38308;38308;0;(-0.789563, -0.291398, -0.220346);(1.06213, 0.381102, 0.156256)
Skyscraper;1036;1672;1672;0;(-0.941441, -0.179672, -0.185709);(0.876353, 0.229129, 0.207345)
